# Data printout from CCMC-simulation: version PD4D-1.3
# Data type:  TIE-GCM  ionosphere
# Run name:   Nick_Gross_071624_IT_1
# Missing data:          NaN
# Coordinate System: GEO
# Satellite Track: gracefo1_512972009515
# Output data: field with 1x7181=7181 elements
# Year Month Day Hour Min Sec    Lon    Lat    H            T_n        Vn_Lon        Vn_Lat        WN        rho(O2)        rho(O)        N2        rho(NO)        rho(N4S)        HE        N_e        T_e        T_i        TEC        N(O2+)        N(O+)        PHI        Vi_Lon        Vi_Lat        Vi_IP        DEN        QJOULE        HMF2        NMF2        Z        ZG        SIGMA_PED        SIGMA_HAL        NO_COOL        T_lbc        Vlbc_Lon        Vlbc_Lat        TN_lbc        VN,lbc_Lon        VN,lbc_Lat        NmF2        HmF2        
#  [year]  [month]  [day]  [h]  [m]  [s]  [deg]  [deg]  [km]  [K]  [m/s]  [m/s]  [m/s]  [mmr]  [mmr]  [mmr]  [mmr]  [mmr]  [mmr]  [cm-3]  [K]  [K]  [TECU]  [cm-3]  [cm-3]  [V]  [m/s]  [m/s]  [m/s]  [kg/m3]  [mW/kg]  [km]  [cm-3]  [km]  [km]  [S/m]  [S/m]  [mW/kg]  [K]  [m/s]  [m/s]  [K]  [m/s]  [m/s]  [cm-3]  [km]
2024  05  11  02  55   0.000     -149.20      14.890      473.19      1652.6     -42.465     -9.5060     0.84830   0.0025155     0.81113     0.18635  6.4548E-05    0.019083      0.0000  1.3958E+06      1677.5      1660.4      58.155      82.690  1.3181E+06      12946.     -58.363     -3.6392     -21.658  6.4673E-12      2001.7      423.14  1.6800E+06      484.25      473.19  9.2397E-06  1.2777E-08      68.691      186.48     -25.234      13.588      186.48     -25.239      13.571  1.5228E+06      413.28
2024  05  11  02  56   0.000     -149.38      11.060      473.48      1630.5     -27.401     -11.571     0.44056   0.0020799     0.82707     0.17086  5.1623E-05    0.018883      0.0000  1.6262E+06      1643.4      1635.3      67.247      63.068  1.5362E+06      13319.     -37.372     -4.1090     -21.632  6.4518E-12      1986.6      423.05  1.9429E+06      484.45      473.48  1.1430E-05  1.6346E-08      54.759      186.42     -19.780      11.018      186.43     -19.784      11.005  1.8020E+06      402.05
2024  05  11  02  57   0.000     -149.56      7.2300      473.77      1617.2     -15.954     -11.605    0.029083   0.0019555     0.83586     0.16218  4.7843E-05    0.018231      0.0000  1.8160E+06      1625.7      1620.8      73.323      55.509  1.7156E+06      13543.     -27.882     -2.5419     -21.485  6.4136E-12      2284.7      427.49  2.1569E+06      484.68      473.78  1.3255E-05  1.9328E-08      50.361      186.61     -17.086      5.4807      186.62     -17.089      5.4734  2.0247E+06      401.65
2024  05  11  02  58   0.000     -149.74      3.4000      474.08      1609.2     -7.6223     -9.2508    -0.39560   0.0019026     0.84165     0.15644  4.6276E-05    0.017513      0.0000  2.0305E+06      1614.6      1611.7      78.133      50.848  1.9187E+06      13696.     -16.751     -1.2218     -21.351  6.3622E-12      2252.9      439.10  2.3412E+06      484.95      474.08  1.5057E-05  2.2102E-08      48.296      186.64     -12.952    -0.93875      186.64     -12.955    -0.94015  2.2596E+06      422.65
2024  05  11  02  59   0.000     -149.93    -0.43000      474.39      1604.3     -3.2528     -3.7210    -0.78284   0.0018732     0.84648     0.15165  4.5368E-05    0.016735      0.0000  2.2125E+06      1608.1      1606.2      81.210      47.628  2.1027E+06      13814.     -15.212      1.6155     -21.294  6.3052E-12      2302.4      456.43  2.3878E+06      485.25      474.39  1.6372E-05  2.3886E-08      46.989      186.93     -12.102     -7.9312      186.93     -12.104     -7.9270  2.3775E+06      422.83
2024  05  11  03  00   0.000     -150.11     -4.2600      474.71      1599.8     -1.3709      4.0334    -0.99949   0.0018524     0.85144     0.14671  4.4624E-05    0.015993      0.0000  2.3228E+06      1602.8      1601.4      82.502      45.200  2.2315E+06      13918.     -13.674      4.4756     -21.173  6.2508E-12      2327.3      471.22  2.4057E+06      485.57      474.71  1.6857E-05  2.4174E-08      45.904      187.44     -13.780     -13.870      187.44     -13.782     -13.861  2.4031E+06      443.78
2024  05  11  03  01   0.000     -150.29     -8.0900      475.03      1594.5     -3.8487      12.949    -0.99200   0.0018212     0.85683     0.14135  4.3593E-05    0.015567      0.0000  2.4380E+06      1597.0      1595.9      84.494      42.708  2.3566E+06      14006.     -18.408      8.5109     -20.912  6.2045E-12      2852.6      477.28  2.4669E+06      485.92      475.03  1.6917E-05  2.3611E-08      44.566      187.87     -19.099     -17.678      187.87     -19.101     -17.665  2.4825E+06      445.63
2024  05  11  03  02   0.000     -150.47     -11.910      475.36      1587.9     -10.070      21.577    -0.76149   0.0017704     0.86270     0.13552  4.2014E-05    0.015442      0.0000  2.4725E+06      1590.4      1589.5      84.242      40.289  2.3848E+06      14057.     -24.392      12.866     -20.406  6.1666E-12      3244.9      470.60  2.5284E+06      486.29      475.36  1.6009E-05  2.1593E-08      42.707      188.32     -26.339     -18.270      188.32     -26.341     -18.255  2.5394E+06      445.64
2024  05  11  03  03   0.000     -150.65     -15.740      475.68      1580.8     -19.924      29.474    -0.40117   0.0017014     0.86901     0.12929  3.9903E-05    0.015423      0.0000  2.3003E+06      1583.8      1582.5      78.314      38.379  2.2020E+06      14021.     -38.255      18.934     -19.415  6.1368E-12      3431.5      456.93  2.4146E+06      486.68      475.68  1.3650E-05  1.7691E-08      40.362      188.19     -33.570     -15.292      188.19     -33.573     -15.276  2.4238E+06      440.04
2024  05  11  03  04   0.000     -150.82     -19.570      476.01      1573.1     -32.312      36.203     0.12140   0.0016230     0.87550     0.12288  3.7550E-05    0.015262      0.0000  1.9816E+06      1578.2      1575.7      69.092      37.018  1.8855E+06      13803.     -56.794      26.002     -17.555  6.1132E-12      3802.9      444.41  2.1577E+06      487.09      476.01  1.0703E-05  1.3280E-08      37.817      187.54     -41.934     -12.079      187.54     -41.937     -12.064  2.1411E+06      424.54
2024  05  11  03  05   0.000     -150.99     -23.390      476.35      1564.5     -52.762      42.206     0.72207   0.0015367     0.88250     0.11596  3.5056E-05    0.014871      0.0000  1.7297E+06      1572.6      1568.2      61.700      35.284  1.6409E+06      13336.     -81.338      34.208     -14.469  6.0913E-12      3506.8      436.30  1.9612E+06      487.52      476.35  8.4801E-06  1.0044E-08      35.146      186.26     -49.103     -7.6979      186.26     -49.106     -7.6825  1.9109E+06      420.61
2024  05  11  03  06   0.000     -151.16     -27.220      476.68      1552.9     -84.066      47.797     0.98311   0.0014204     0.89280     0.10578  3.1820E-05    0.014170      0.0000  1.6301E+06      1563.9      1557.9      58.580      31.721  1.5417E+06      12389.     -120.12      45.800     -9.9781  6.0649E-12      4386.3      427.82  1.9339E+06      487.96      476.69  7.2572E-06  8.2121E-09      31.740      184.07     -50.458     -4.8003      184.07     -50.461     -4.7848  1.8449E+06      420.48
2024  05  11  03  07   0.000     -151.32     -31.040      477.02      1536.9     -121.48      53.219     0.85096   0.0012804     0.90726    0.091464  2.7927E-05    0.013132      0.0000  1.6175E+06      1549.7      1542.4      58.712      26.789  1.5244E+06      10823.     -152.68      54.941     -4.1944  6.0352E-12      3895.6      417.29  2.0334E+06      488.40      477.03  6.5561E-06  7.1023E-09      27.681      181.76     -49.682     -4.1877      181.76     -49.686     -4.1717  1.8968E+06      409.99
2024  05  11  03  08   0.000     -151.47     -34.870      477.37      1521.3     -174.06      61.391     0.31259   0.0011912     0.92114    0.077663  2.5208E-05    0.011702      0.0000  1.6198E+06      1535.4      1527.2      59.994      23.081  1.5224E+06      8239.9     -205.21      69.780      3.2495  5.9933E-12      3181.8      406.63  2.1447E+06      488.87      477.37  5.9875E-06  6.2049E-09      24.754      179.36     -47.351     -6.7421      179.37     -47.357     -6.7252  1.9940E+06      398.76
2024  05  11  03  09   0.000     -151.62     -38.690      477.72      1511.8     -237.52      72.398    -0.31735   0.0012093     0.92841    0.070384  2.5020E-05   0.0097433      0.0000  1.5884E+06      1528.2      1518.8      59.164      22.197  1.4927E+06      4480.4     -269.89      88.156      12.556  5.9245E-12      4223.5      403.29  2.1144E+06      489.35      477.72  5.3387E-06  5.2508E-09      24.208      177.69     -42.911     -11.809      177.70     -42.920     -11.791  1.9868E+06      398.19
2024  05  11  03  10   0.000     -151.75     -42.510      478.08      1508.5     -308.21      83.899     -1.0170   0.0012960     0.92864    0.070056  2.6228E-05   0.0068155      0.0000  1.5272E+06      1527.4      1516.7      55.699      23.164  1.4401E+06     -882.30     -339.31      106.46      24.762  5.8216E-12      5978.9      409.70  1.9602E+06      489.84      478.08  4.6594E-06  4.3121E-09      24.832      176.44     -37.570     -18.464      176.45     -37.583     -18.446  1.8512E+06      404.02
2024  05  11  03  11   0.000     -151.87     -46.330      478.44      1505.8     -375.40      95.307     -2.1483   0.0013020     0.92945    0.069245  2.5225E-05   0.0039154      0.0000  1.4783E+06      1526.2      1515.2      52.759      22.467  1.4000E+06     -7765.4     -404.96      124.19      37.807  5.6834E-12      8822.4      416.56  1.8361E+06      490.34      478.44  4.0830E-06  3.5292E-09      23.217      176.07     -32.162     -25.166      176.07     -32.179     -25.148  1.7253E+06      409.91
2024  05  11  03  12   0.000     -151.96     -50.150      478.82      1506.2     -389.73      115.68     -3.9205   0.0012012     0.93257    0.066222  2.0564E-05   0.0029085      0.0000  1.4281E+06      1526.9      1515.9      52.269      19.601  1.3554E+06     -16473.     -418.00      144.58      39.927  5.4831E-12      9199.4      417.93  1.7240E+06      490.86      478.82  3.5527E-06  2.8451E-09      18.242      176.40     -26.731     -30.665      176.40     -26.752     -30.648  1.6576E+06      414.49
2024  05  11  03  13   0.000     -152.03     -53.970      479.21      1537.8     -350.45      148.90     -4.4113   0.0025363     0.90565    0.091822  4.6374E-05   0.0037988      0.0000  1.2217E+06      1569.2      1549.6      47.767      42.533  1.1681E+06     -25265.     -376.66      175.95      28.505  5.2574E-12      5692.7      427.60  1.3643E+06      491.38      479.20  2.7166E-06  1.9949E-09      39.293      177.12     -21.151     -34.740      177.13     -21.174     -34.725  1.3560E+06      414.77
2024  05  11  03  14   0.000     -152.06     -57.790      479.61      1647.8     -348.82      194.18     -1.2381    0.010665     0.78436     0.20497  0.00028080   0.0055535      0.0000  9.1956E+05      1754.3      1675.9      40.369      204.18  8.9498E+05     -33164.     -343.54      226.94      17.525  5.0411E-12      2951.8      466.51  8.9470E+05      491.97      479.60  1.7610E-06  1.1322E-09      219.95      177.89     -15.972     -36.435      177.89     -15.997     -36.423  9.3832E+05      459.31
2024  05  11  03  15   0.000     -152.05     -61.610      480.02      1764.4     -425.20      258.77     -1.1856    0.021578     0.66599     0.31244  0.00066859   0.0064903      0.0000  7.2236E+05      2106.8      1835.0      38.583      495.24  7.0681E+05     -41005.     -351.04      303.41      15.430  4.8066E-12      9176.5      479.34  6.7825E+05      492.53      480.01  1.1609E-06  6.3805E-10      478.64      178.67     -11.224     -36.020      178.68     -11.248     -36.011  7.2400E+05      470.38
2024  05  11  03  16   0.000     -151.95     -65.420      480.44      1773.0     -506.26      366.58      2.0599    0.023341     0.65911     0.31755  0.00070089   0.0062847      0.0000  5.3473E+05      2583.6      1886.8      34.280      675.90  5.1785E+05     -49609.     -442.45      473.82      25.957  4.5370E-12      15533.      481.91  5.1887E+05      493.07      480.44  7.7341E-07  3.9305E-10      473.13      179.31     -5.6537     -33.163      179.31     -5.6769     -33.157  5.9511E+05      250.59
2024  05  11  03  17   0.000     -151.74     -69.230      480.88      1781.4     -333.30      424.56      14.694    0.022551     0.66835     0.30910  0.00062733   0.0060003      0.0000  4.3570E+05      2878.9      2047.1      29.541      675.31  4.2182E+05     -60602.     -541.73      764.82      41.619  4.1880E-12  1.2044E+05      493.32  4.2183E+05      493.61      480.88  5.8316E-07  2.7543E-10      398.78      180.09     -2.1113     -29.085      180.09     -2.1316     -29.083  5.7800E+05      144.51
2024  05  11  03  18   0.000     -151.33     -73.040      481.33      1782.5      29.032      415.22      7.9428    0.020463     0.69022     0.28933  0.00053374   0.0060018      0.0000  4.0776E+05      2898.8      2159.3      26.372      510.75  3.9318E+05     -73200.     -230.74      884.00     -2.2857  3.8799E-12  1.9734E+05      462.70  4.0202E+05      494.13      481.33  5.1606E-07  2.3275E-10      325.14      180.58      2.2655     -23.728      180.58      2.2483     -23.728  4.9905E+05      145.41
2024  05  11  03  19   0.000     -150.55     -76.850      481.80      1769.8      411.39      380.22    -0.80606    0.018775     0.70786     0.27337  0.00047750   0.0061502      0.0000  3.8582E+05      2753.6      1953.6      24.167      358.29  3.7128E+05     -71283.      403.79      653.24     -113.85  3.7251E-12      62915.      439.00  3.8644E+05      494.66      481.80  4.6936E-07  2.0423E-10      283.93      180.70      6.8451     -17.914      180.70      6.8322     -17.916  4.2238E+05      218.92
2024  05  11  03  20   0.000     -148.95     -80.650      482.28      1807.6      711.27      323.25      7.6824    0.018070     0.71742     0.26451  0.00045182   0.0060326      0.0000  3.6615E+05      2756.3      1954.8      22.171      315.45  3.5048E+05     -53774.      795.08      452.69     -196.52  3.6386E-12      40900.      428.03  4.0913E+05      495.19      482.28  4.4977E-07  1.9618E-10      274.54      181.28      9.5686     -12.182      181.28      9.5609     -12.185  3.9847E+05      411.30
2024  05  11  03  21   0.000     -144.87     -84.430      482.77      1801.9      904.12      331.70     -25.483    0.017184     0.72752     0.25529  0.00043410   0.0058062      0.0000  2.7163E+05      2956.3      1929.9      17.912      302.86  2.5999E+05     -30165.      942.77      406.71     -240.61  3.3994E-12      25528.      422.38  2.9971E+05      495.71      482.77  3.2644E-07  1.3671E-10      248.17      181.54      9.5434     -7.1983      181.54      9.5393     -7.2026  3.3613E+05      126.66
2024  05  11  03  22   0.000     -124.04     -88.040      483.26      1689.9      803.41      707.31     -85.489    0.016938     0.72705     0.25601  0.00043403   0.0055198      0.0000  1.7468E+05      3211.6      1794.1      14.143      342.98  1.6754E+05     -4538.2      845.97      632.44     -272.16  3.2671E-12      12295.      406.03  1.8510E+05      496.24      483.27  2.0806E-07  8.2407E-11      213.77      181.53      10.187    -0.68961      181.53      10.186    -0.69468  3.4746E+05      123.49
